12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,16,15,15,15,17,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,16,15,13,13,13,13,13,15,17,12,12,8,8,8,8,8,8,8,8,9,9,9,
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,13,13,13,14,13,14,13,13,13,8,8,8,8,8,8,9,9,9,9,9,9,9,
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,12,12,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,
12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,8,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,
12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,
12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,
12,12,12,12,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,12,12,
12,12,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,12,12,12,
12,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,12,12,12,12,
12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,12,12,12,12,12,12,12,
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,
9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,
